User,text,Date
@Instagram,"Paint it. Mix it. Match it. 🎨

Check out our story for more delightful things ✨ 🙂

https://t.co/7YSiJG1EoE https://t.co/S44xcwKmu6",Fri May 14 18:40:56 +0000 2021
@Instagram,"No one *actually* knows what they’re doing after graduation 🤪

@SmileySahid has some helpful tips ❤️… https://t.co/5qSb2mZ4sf",Fri May 14 16:20:12 +0000 2021
@Instagram,"ICYMI: now you can add pronouns to your profile💜 

Add up to 4 pronouns and edit or remove them any time. You can a… https://t.co/zyAzvz2Vl9",Wed May 12 18:21:38 +0000 2021
@Instagram,"A beatbox BOP 🔥🔥🔥  
  
@SHOWGO_beatbox 

https://t.co/1uh9kZvqFm https://t.co/YgxcZsPsUC",Wed May 12 16:21:11 +0000 2021
@Instagram,"It's going down (in the DMs) 👀
￼
https://t.co/mMaKdm1hlX https://t.co/pHE8hWkhvP",Tue May 11 21:59:56 +0000 2021
@Instagram,"“Black environmentalists are not well represented in the movement but we are definitely here.”

—@domipalmer, the 2… https://t.co/eqSt6a4Anl",Tue May 11 19:34:45 +0000 2021
@Instagram,@connorfranta ❤️❤️❤️,Tue May 11 18:54:06 +0000 2021
@Instagram,"Add pronouns to your profile ✨

The new field is available in a few countries, with plans for more. https://t.co/02HNSqc04R",Tue May 11 17:56:25 +0000 2021
@Instagram,"RT @mosseri: It Goes Down in the DMs – this week I thought I’d talk about some of the lesser known, but still great, features in DMs. #this…",Mon May 10 23:09:21 +0000 2021
@Instagram,@HowardU @melinamatsoukas 🤩👏✨🙌,Mon May 10 22:09:38 +0000 2021
@Instagram,“I hope seeing a Korean American who doesn’t fit the Eurocentric beauty standards confidently using their face to e… https://t.co/mJrdXmZqds,Mon May 10 20:37:28 +0000 2021
@Instagram,"A founder of Koreatown Run Club, Duy Nguyen (@theworstkids) knows that building a positive, powerful community can… https://t.co/LDNWaQCGHO",Mon May 10 18:00:03 +0000 2021
@Instagram,"Tiffany Chen’s content is hilarious but it’s not all fun and games. 

@tchenchilla uses humor to take on stereotype… https://t.co/64LK6izORz",Mon May 10 17:59:49 +0000 2021
@Instagram,"Kim Saira lends her voice to communities that often go unheard. 

She speaks up about issues facing the API communi… https://t.co/6PAMoybNKK",Mon May 10 17:59:39 +0000 2021
@Instagram,"Never one to fit into a mold, @sirkaysadilla refused to listen to perceptions of what he could become. 

Now, he’s… https://t.co/Sb0rMecyTJ",Mon May 10 17:59:28 +0000 2021
@Instagram,"World class barber, creative director, videographer, educator, founder. Sofie Pok has never found a challenge she d… https://t.co/xNQU1arJzn",Mon May 10 17:59:11 +0000 2021
@Instagram,"Growing up, @TheRajaKumari didn’t see anyone who looked like her in the media so she’s worked to change that for th… https://t.co/lhJko08vjk",Mon May 10 17:59:00 +0000 2021
@Instagram,"What do BTS, J. Lo and Ciara have in common?
 
They all entrusted their choreography to @sienna_lalau who spends he… https://t.co/bvnUw6xuMj",Mon May 10 17:58:51 +0000 2021
@Instagram,"A man of few words but many talents, multi-platinum guitarist, producer, songwriter and model  @TheRealMaroChon is… https://t.co/UutO7DulhX",Mon May 10 17:57:12 +0000 2021
@Instagram,"This #APAHM, hear from people making a difference in their communities and beyond ❤️
 
Like @katelyn_ohashi, a form… https://t.co/PXcijh1xcY",Mon May 10 17:57:10 +0000 2021
@Instagram,Moms are:,Sun May 09 18:21:28 +0000 2021
@Instagram,"He got it from his mama 🤩

Happy #MothersDay to all those celebrating, whatever your story may be ❤️… https://t.co/vHLgp4W8Wn",Sun May 09 13:59:04 +0000 2021
@Instagram,RT @InstagramComms: Wanted to provide a bit more information on what happened here. We are so sorry to everyone who was impacted by this. h…,Sat May 08 00:00:59 +0000 2021
@Instagram,"Name: Wadsworth 😺

Personality type: demanding

Likes: begging for anything I want — food, toys, even jumping to th… https://t.co/Pqihyxe4us",Fri May 07 21:14:59 +0000 2021
@Instagram,"RT @mosseri: Yesterday we experienced a technical bug, which impacted millions of people’s stories, highlights and archives around the worl…",Fri May 07 20:31:02 +0000 2021
@Instagram,"Yo-yo ready? 🪀🌪💫

Check out our story rn for more things that made us smile this week.

https://t.co/5ltF29ZRNv https://t.co/1AOwysoeNn",Fri May 07 18:50:16 +0000 2021
@Instagram,"“Super ancient camcorder” coming through  📹  
  
It’s 🔑 to 21-year-old @justinyi_’s hit retro videos 🙃… https://t.co/HdRe5K0nKe",Thu May 06 16:15:50 +0000 2021
@Instagram,"Outside the ring: introverted 🌼  
  
Inside the ring: firecracker 💥  
  
Meet @nordianapw, the world’s first hijab-… https://t.co/Oeq2tjc2xL",Wed May 05 16:00:57 +0000 2021
@Instagram,@starwars @Lucasfilm @disneyplus 🙌😍🌟,Tue May 04 17:54:21 +0000 2021
@Instagram,"Baby Yoda meets Bruiser Yoda meets cuteness overload  😍🐶🤩

#MayThe4thBeWithYou

@pbj_pack 

https://t.co/iuf7VTWNc9 https://t.co/2Dzjmh8BBD",Tue May 04 17:45:25 +0000 2021
@Instagram,"We could all use this message  🎵 💓  
  
@jamesokulaja  

https://t.co/mA9KhUJpaP https://t.co/jEL8Ua9csL",Tue May 04 16:14:44 +0000 2021
@Instagram,"Sound off 🗣
…with sound off  🔇 

Now you can add a captions sticker in Stories (coming soon to Reels) that automati… https://t.co/zvPRkBFEdS",Tue May 04 15:34:02 +0000 2021
@Instagram,"🐶 snuggles +  @MileyCyrus + words of wisdom = 🙌 💯💫

Our #TakeABreak series featuring some your favorite faces is no… https://t.co/iJE937ikZt",Mon May 03 20:24:43 +0000 2021
@Instagram,“I want to inspire other Southeast Asian Americans to be themselves and not be confined to the media’s underreprese… https://t.co/flkYl1WlUQ,Mon May 03 19:04:42 +0000 2021
@Instagram,Perfect isn’t real. Check out these tips from experts on how to avoid the pressures of social media ❤️… https://t.co/tSnhG6z8xZ,Mon May 03 17:09:52 +0000 2021
@Instagram,Good morning to nice people,Sun May 02 14:44:54 +0000 2021
@Instagram,"Happy #APIHM

Celebrate with story stickers designed by @huishungry that represent the resilience and spirit of the… https://t.co/P8p9ZRmIQ1",Sat May 01 15:48:41 +0000 2021
@Instagram,RT @mosseri: I thought I’d hand over my account this week to Nada who leads our comms team in the Middle East and Africa and has been leadi…,Sat May 01 00:09:56 +0000 2021
@Instagram,"They see me rollin’ 😎

#WeeklyFluff

https://t.co/KVEI4LaS7F https://t.co/d0tRKrmLlt",Fri Apr 30 21:27:16 +0000 2021
@Instagram,"A lot can happen in 10 seconds. 🙃

➡️ our story for more memes with chaotic energy. 

https://t.co/Z7Ru9CzGio https://t.co/I7adyVkDwq",Fri Apr 30 18:56:42 +0000 2021
@Instagram,"Oh hey, Instagram Insider – our first digital fashion and beauty magazine – is out 👗💅🏼🛍

https://t.co/7VdV5k2oWp https://t.co/8ZA4yzVfkt",Thu Apr 29 23:35:54 +0000 2021
@Instagram,"Normalize not always being “on” 👀  
 
Now you can mute your video or audio when you’re Live  🔇 https://t.co/fgqMMKHfJi",Thu Apr 29 20:46:37 +0000 2021
@Instagram,"True or false — #NFLdraft edition 👀

Play along with @treylance09 and other @NFL hopefuls 🏈

https://t.co/Rppq7KV3bx https://t.co/IX0U68R7QP",Thu Apr 29 18:39:25 +0000 2021
@Instagram,"RT @vishalshahis: 1/5 The CV-19 situation in India is devastating. My thoughts are with our Indian community, including our teams there. Fo…",Thu Apr 29 14:33:06 +0000 2021
@Instagram,"“I was really emotional after the events of last summer...afterwards I was just itching to get involved.”

See how… https://t.co/r8t6GBuXDx",Wed Apr 28 21:23:02 +0000 2021
@Instagram,"It’s adventure time with @spoutfitter, the first Black-owned independent outdoor retail store in the US  🌱🥾… https://t.co/QShhS9F4as",Wed Apr 28 18:43:03 +0000 2021
@Instagram,@StephanieYeboah ❤️❤️❤️,Wed Apr 28 16:59:18 +0000 2021
@Instagram,“As Black women we’ve been taught so long that we have to be strong...that it can be self-destructive. It’s about t… https://t.co/6vBOaDBbz7,Wed Apr 28 16:54:21 +0000 2021
@Instagram,@sanjanacurtis https://t.co/mqP2AwJqeQ,Tue Apr 27 21:37:39 +0000 2021
@Instagram,"Cool but slight problem 

https://t.co/8GYvcoRGKq https://t.co/1D5sV3D2dM",Tue Apr 27 16:56:39 +0000 2021
@Instagram,PSA: you can add comment filters to your posts to keep out the haters 😎 https://t.co/wtECYjPR56,Mon Apr 26 23:14:40 +0000 2021
@Instagram,"Let’s get vaccinated ❤️

Art by Thanh Evan Nguyen

https://t.co/VTWqsxbC4J https://t.co/DZ7lrn1cAZ",Mon Apr 26 18:25:53 +0000 2021
@Instagram,"A double dose of dopeness ✨💫

Twin sister duo @aint_afraid created this 🔥 song for #Ramadan

https://t.co/XRvf95AkIG https://t.co/g6iLm1mmwt",Mon Apr 26 16:20:54 +0000 2021
@Instagram,"Name a better movie trailer ❤️🐶

9-year-old Alan Kim (@MinariMovie star) made his dream movie trailer for us and it… https://t.co/jEncjbTnlC",Sun Apr 25 18:11:41 +0000 2021
@Instagram,"Heading into the weekend like... 😸

https://t.co/yefw36ufFh https://t.co/QewUFSLqEU",Fri Apr 23 20:48:40 +0000 2021
@Instagram,"For more info and resources from leading orgs, visit @Facebook's Climate Science Information Center: 

https://t.co/WN05PpgjVv",Thu Apr 22 18:18:26 +0000 2021
@Instagram,"“Getting involved in environmental action isn’t about being perfect, it’s about just doing what you can.”

Watch en… https://t.co/dp2ueFuH1X",Thu Apr 22 18:18:25 +0000 2021
@Instagram,"“It’s possible because my people fought for it.”  
  
Growing up in the Amazon is a privilege for @SumaKHelena, env… https://t.co/Qcy2nbqEnM",Thu Apr 22 16:11:05 +0000 2021
@Instagram,"“For a long time, there was this set idea of what an environmentalist was, and people of color didn’t really see th… https://t.co/Le1vc7BqOn",Wed Apr 21 18:21:43 +0000 2021
@Instagram,"A stunning swan look for #Ramadan  

https://t.co/CcYdIYeyE7 https://t.co/Vjtc9jGIHw",Wed Apr 21 16:17:56 +0000 2021
@Instagram,RT @instagram: “The world that we’re fighting for is one where our strength is not determined by how much suffering we endure. Let it also…,Tue Apr 20 22:53:49 +0000 2021
@Instagram,Don't know who needs to hear this but all your pics are Instagram worthy 💓✨🌸💫,Tue Apr 20 19:37:53 +0000 2021
@Instagram,"Amy and Ella are two teens on a mission to reduce the “Big 4” plastic polluters:  
  
bottles ✔  
cups and lids ✔… https://t.co/qdyqqimeaS",Tue Apr 20 18:23:31 +0000 2021
@Instagram,"“What’s important to me...is trying to leave the Moroccan touch and present my culture to the world.” ❤️  
  
See h… https://t.co/ktZKTcxWIm",Tue Apr 20 16:21:24 +0000 2021
@Instagram,“I’ve heard a lot of stereotypes that Ramadan is a month where Muslims suffer a lot and I can assure you that we do… https://t.co/IfkUteUnvX,Mon Apr 19 16:09:53 +0000 2021
@Instagram,“The world that we’re fighting for is one where our strength is not determined by how much suffering we endure. Let… https://t.co/RhLjrKXhgG,Sat Apr 17 18:34:20 +0000 2021
@Instagram,"Enjoy the new track, bbs  🐹 🚂 

#WeeklyFluff

https://t.co/mZfXzn3fku https://t.co/vnSsG6DZLj",Fri Apr 16 21:19:42 +0000 2021
@Instagram,"Be kind to yourself ❤️✨

Reel by @BunnyMichael 

https://t.co/L2s0vte0AQ https://t.co/Hu2JWXVxGB",Fri Apr 16 18:38:06 +0000 2021
@Instagram,"A day in the life of actress @greta_onieogou ✨

#TakeABreak as she takes us on and off the set of @CWAllAmerican 💚… https://t.co/Djyb7IqhAE",Tue Apr 13 18:17:56 +0000 2021
@Instagram,@Haluulie ❤️🤩🙌,Tue Apr 13 17:05:12 +0000 2021
@Instagram,"✨ Ramadan Mubarak ✨
 
Honor the moment with stickers designed by @haluulie. Use them and your story will be added t… https://t.co/xz40g5oYD4",Tue Apr 13 17:04:32 +0000 2021
@Instagram,"“Ramadan is much more than a month of fasting.”

@reinesenegalese shares relatable Ramadan moments ✨❤️ 💫… https://t.co/5NvVp2BXub",Mon Apr 12 21:24:29 +0000 2021
@Instagram,"""Someone said it's #NationalPetDay?""😻😹

https://t.co/FbiqEgXuXG https://t.co/vn0sn8ojHg",Sun Apr 11 16:52:24 +0000 2021
@Instagram,"bb Maisie 💗🐶🍼

#WeeklyFluff 

https://t.co/SaKgsaGHyM https://t.co/aYrbktYSyv",Fri Apr 09 21:02:28 +0000 2021
@Instagram,"Double the 🔥 🔥

@JeneMarie_ 

https://t.co/oPRseLkkbv https://t.co/yEY13CIsjo",Fri Apr 09 18:41:34 +0000 2021
@Instagram,Aaaand we're back. https://t.co/tQZUQpBvXE,Thu Apr 08 22:33:52 +0000 2021
@Instagram,Is your #instagramdown? We know some people are having issues right now. We’re working on it and hope to have every… https://t.co/AuUmQSdby9,Thu Apr 08 22:10:47 +0000 2021
@Instagram,"Beep beep 🔥🔥🔥🔥  

https://t.co/C2OVP12kmT https://t.co/0xhAZk84w3",Thu Apr 08 16:10:32 +0000 2021
@Instagram,"New stickers designed by @alonglastname ✨Add them to your story to show support for the COVID-19 vaccine. 

When yo… https://t.co/zF6NLyvUtz",Wed Apr 07 17:53:37 +0000 2021
@Instagram,"""The pandemic is not over yet, but I promise you it will end. It will not be like this forever.""

Infectious diseas… https://t.co/oyaOEsRz5E",Wed Apr 07 16:32:11 +0000 2021
@Facebook,"@feddymike Hi @feddymike. If your email address has been changed, you can reverse it by following the steps describ… https://t.co/dIMFpuUxO3",Thu Jul 08 12:35:01 +0000 2021
@Facebook,"@DainaChaviano Hi Daina. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxi08b. -DF",Tue Jul 06 14:39:38 +0000 2021
@Facebook,"@feddymike Hi @feddymike. If you believe another person has compromised your account, please visit this link to sec… https://t.co/vSKhJ7EOnq",Tue Jul 06 14:31:43 +0000 2021
@Facebook,"@Dornala0 Hi @Dornala0. Thank you for your message. If your account has been disabled, you'll need to submit an app… https://t.co/hLi7MO9Ukz",Tue Jul 06 10:58:42 +0000 2021
@Facebook,"“We wanted to build something bigger. So we got everybody in the Group. Without Facebook, I really honestly don’t k… https://t.co/a4L2Uiq971",Fri Jul 02 20:00:00 +0000 2021
@Facebook,"Many vulnerable communities are facing barriers to getting vaccinated against COVID-19.  

That’s why we’re working… https://t.co/7Suim35fop",Wed Jun 30 16:55:37 +0000 2021
@Facebook,"Today we’re launching Bulletin, a new platform that empowers independent writers, experts, and journalists to share… https://t.co/yaverEnCCh",Tue Jun 29 20:41:46 +0000 2021
@Facebook,@SusmitaMisra8 Hi Susmita. You can first try updating to the latest version of the app. If you're still experiencin… https://t.co/9qcyBoek2y,Tue Jun 29 14:59:25 +0000 2021
@Facebook,"@JaynarayanMah15 Hi Jay. If you're having trouble logging into your Facebook account, here are some steps you can t… https://t.co/uFDid624hL",Tue Jun 29 14:52:17 +0000 2021
@Facebook,“One of the greatest goods I hope we can contribute to is real world communities coming together through the intern… https://t.co/y0tyEPYwHD,Mon Jun 28 18:34:38 +0000 2021
@Facebook,“We’re also very focused on the fundamental good that [AR/VR] can bring... The potential for education is immense.… https://t.co/BVKNTVNqlP,Mon Jun 28 18:30:57 +0000 2021
@Facebook,"“If you look at the vast majority of interactions on the platform, they're fundamentally good. We believe in that f… https://t.co/wGBPCaRaj1",Mon Jun 28 18:23:24 +0000 2021
@Facebook,“The ethos of the platform - and of democracies - is that people should have a voice and we have to protect that. A… https://t.co/VyxTx04Rf4,Mon Jun 28 18:09:57 +0000 2021
@Facebook,Chief Product Officer Chris Cox is sitting down with @TheAtlantic CEO Nicholas Thompson (@nxthompson) to discuss Fa… https://t.co/IiDYmaUsNB,Mon Jun 28 17:55:44 +0000 2021
@Facebook,"@RDXxVicky1 Hi there. If your account has been disabled, you can learn about the next steps to take here: https://t.co/9I5m4gEi5t. -KD",Mon Jun 28 14:58:22 +0000 2021
@Facebook,"""It's such a healing process for me every day. I love the work that we're able to do in the community and the relat… https://t.co/QesDfjqZhy",Sat Jun 26 23:00:01 +0000 2021
@Facebook,@nezar631 Hi Brandon. You can learn how to report an impersonation account in our Help Center: https://t.co/sHUx2oaxQU. -KD,Fri Jun 25 16:08:35 +0000 2021
@Facebook,"@ChinkyChoo Hi Andrea. If you think your account has been hacked, learn about the next steps to take here: https://t.co/MLhGANiXsm. -KD",Fri Jun 25 16:05:20 +0000 2021
@Facebook,@RiyanSabbir4 Hi Riyan. You can visit this page to secure your account: https://t.co/Xn9mCxzAZJ. -KD,Fri Jun 25 16:04:21 +0000 2021
@Facebook,@haroon_sergio Hi Sergio. You can fill out this form to request a review of your disabled account: https://t.co/AvrMnu9un2. -KD,Fri Jun 25 16:03:44 +0000 2021
@Facebook,"@SmartSindy Hi Sindy. If you think your account has been hacked, please visit this page to secure it: https://t.co/Xn9mCxzAZJ. -KD",Fri Jun 25 16:00:55 +0000 2021
@Facebook,"@VloggerVatsal Hi Vatsal. If your account has been disabled, you can learn about the next steps to take here: https://t.co/9I5m4gEi5t. -KD",Fri Jun 25 15:58:00 +0000 2021
@Facebook,"Sometimes all it takes is one person to make you feel seen, heard and supported. This #Pride, we're recognizing all… https://t.co/HzIBt4yeRL",Thu Jun 24 19:17:45 +0000 2021
@Facebook,"@iamkamalz Hi there. If you're having trouble logging into your Facebook account, here are some next steps you can… https://t.co/CtD8WfcOT4",Thu Jun 24 16:02:12 +0000 2021
@Facebook,@Mohin05684954 Hi Mohin. You can fill out this form to request a review of your disabled account: https://t.co/AvrMnu9un2. -KD,Thu Jun 24 15:54:15 +0000 2021
@Facebook,"RT @schrep: There aren’t many things in life that have gotten 25 times better since 2016, but that’s what Facebook’s carbon footprint has d…",Tue Jun 22 18:28:43 +0000 2021
@Facebook,RT @WhatsApp: We are honored to announce the @CDCgov new WhatsApp chat for COVID-19 vaccines. The chat helps the Spanish-speaking community…,Mon Jun 21 23:10:20 +0000 2021
@Facebook,https://t.co/c4zLOa1YvG,Mon Jun 21 22:06:58 +0000 2021
@Facebook,https://t.co/UdrMOGizSQ,Mon Jun 21 22:06:58 +0000 2021
@Facebook,"Flip that camera around and pick an effect, it's #NationalSelfieDay 🤳🤩 https://t.co/bVEfRWEUyD",Mon Jun 21 22:06:57 +0000 2021
@Facebook,"RT @facebookapp: Starting today, we’re rolling out Live Audio Rooms and podcasts on Facebook. Read all about it here: https://t.co/U8CogK8f…",Mon Jun 21 17:03:44 +0000 2021
@Facebook,Bay area based collective @wehellacreative is writing their history by organizing and leveraging their collective s… https://t.co/kM4Mn5yng2,Sat Jun 19 19:09:40 +0000 2021
@Facebook,@MickVerma2707 Hi there. Please contact the Facebook Business Page for assistance with what you're experiencing. Yo… https://t.co/aFbzva0WKp,Thu Jun 17 21:29:51 +0000 2021
@Facebook,"RT @CBSThisMorning: Saturday marks #Juneteenth, the holiday commemorating the end of slavery in the U.S.

To honor the day, @Facebook has t…",Wed Jun 16 20:04:04 +0000 2021
@Facebook,"Last Juneteenth, she used @instagram to educate her community on the holiday and share her personal connection. Ms.… https://t.co/r9U1Blmed4",Wed Jun 16 12:41:03 +0000 2021
@Facebook,Business woman and designer Tina Knowles-Lawson has been writing her history and sharing stories of her family's le… https://t.co/OOPJPrFykv,Wed Jun 16 12:40:48 +0000 2021
@Facebook,"""#JuneTeenth2021 is celebrated with friends, family, and loved ones. You honor them by finding out the history of i… https://t.co/9zPYETavFw",Wed Jun 16 12:40:10 +0000 2021
@Facebook,"RT @facebookapp: Today is #WorldBloodDonorDay! Help save lives by donating blood or inspiring others to donate.

And thank YOU to the 100,0…",Mon Jun 14 18:24:09 +0000 2021
@Facebook,"@metrak1bear Hi Artem. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -DF",Mon Jun 14 16:06:05 +0000 2021
@Facebook,"@kaidja Hi Kaido. If your ad account has been taken over, you can find instructions for next steps here:  https://t.co/3r4g9jlD28. -DF",Fri Jun 11 17:13:37 +0000 2021
@Facebook,"When Andy Duran took up skating again in his late 30s as a plus-size, Black, trans man, he couldn't find a communit… https://t.co/B5Sna8FL9s",Fri Jun 11 14:00:01 +0000 2021
@Facebook,Grateful to partner with leading orgs on a project to better understand how social media can help improve people's… https://t.co/1Ihl16MZIA,Thu Jun 10 18:29:52 +0000 2021
@Facebook,@Sophiemoran02 Hi Sophie. We hear your frustration and understand your concern. You can find assistance with troubl… https://t.co/DhQfHbVeBc,Wed Jun 09 16:19:06 +0000 2021
@Facebook,"@KimBall424 Hi Kimberly. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -DF",Wed Jun 09 16:14:48 +0000 2021
@Facebook,"@annataylormoore Hi Anna. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -DF",Wed Jun 09 14:56:42 +0000 2021
@Facebook,"@Jasmine_Charnay Hi Jasmine. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -DF",Wed Jun 09 14:55:53 +0000 2021
@Facebook,What does Pride Month mean to you? #pride,Sat Jun 05 15:17:54 +0000 2021
@Facebook,"It’s about looking back at the history and activism that brought us to this moment, while celebrating what it means… https://t.co/casyVILbEp",Sat Jun 05 15:17:47 +0000 2021
@Facebook,Pride Month is a time to celebrate the forward momentum generated by the LGBTQ+ community and its allies. #pride https://t.co/GbihD2M0Sy,Sat Jun 05 15:17:32 +0000 2021
@Facebook,"@renfordejenzzz It's always an honor to support the inclusivity of LGBTQ+ individuals in the global community, Ren. ✨ -VN",Thu Jun 03 20:42:16 +0000 2021
@Facebook,RT @facebookapp: Facebook Group members are celebrating Pride in ways that are most authentic to them — coming together over things like mu…,Tue Jun 01 22:02:16 +0000 2021
@Facebook,"to using 🌈 emojis… 

Thanks to everyone offering support and making this month so special 💜 https://t.co/JsJEJf08l4",Tue Jun 01 21:08:22 +0000 2021
@Facebook,to showing up in Groups… https://t.co/KxqcErhgor,Tue Jun 01 21:08:21 +0000 2021
@Facebook,"Happy #Pride 

People have been coming together in all kinds of ways to celebrate the LGBTQ+ community. 

From rais… https://t.co/E1zFRIcYYl",Tue Jun 01 21:08:20 +0000 2021
@Facebook,"@ChardoFenton Hi Richard. If you think your account has been disabled, please visit our Help Center for more inform… https://t.co/TqOqCbSNVo",Fri May 28 21:00:49 +0000 2021
@Facebook,"@Noorgotkicks Hi Noor. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -VN",Fri May 28 20:58:07 +0000 2021
@Facebook,"@thegr8jeremiah Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Thu May 27 21:13:59 +0000 2021
@Facebook,"@BelarusinMoscow Hi there. If you need help changing your Page name, find help here: https://t.co/VCCW4f2m7u -RA",Thu May 27 21:12:32 +0000 2021
@Facebook,@Sugainfiresme23 Hi there. If you are having trouble accessing your account please visit our Help Center: https://t.co/ZeIulKzILb -RA,Thu May 27 21:10:49 +0000 2021
@Facebook,@Marcy717 You can first try updating to the latest version of the app or using a different browser. If you're still… https://t.co/VL1FJMhOE4,Thu May 27 21:09:45 +0000 2021
@Facebook,"@Anujprj1 Hi @Anujprj1. If your Facebook account has been disabled, you'll see a message saying your profile is dis… https://t.co/nfXXY3YIte",Wed May 26 13:22:40 +0000 2021
@Facebook,@anchaceisland Hi Ace. You can first try updating to the latest version of the app or using a different browser. Le… https://t.co/z2GSBN6ziC,Mon May 24 17:50:55 +0000 2021
@Facebook,"@StalinsTomb_ Hi JB. If you think your account has been disabled, please visit our Help Center for more information… https://t.co/ChEuFTGF7l",Mon May 24 17:49:43 +0000 2021
@Facebook,"@manvstarmac19 Hi Sumit. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -VN",Mon May 24 17:47:11 +0000 2021
@Facebook,@Khadijahbrookl1 Thanks for the love! ❤️ -NDN,Mon May 24 12:56:08 +0000 2021
@Facebook,"He’s a father, immigrant, veteran, and ER nurse on the front lines of a global pandemic. This Mental Health Awarene… https://t.co/2yVyeC6DYj",Fri May 21 20:00:00 +0000 2021
@Facebook,"Chelsie H. has always loved to dance. When a car accident paralyzed her from the waist down at age 17, she didn't p… https://t.co/qtMSan8hUB",Thu May 20 20:00:01 +0000 2021
@Facebook,"@ajil_almeida Hi there. Thank you for your message. If your account has been disabled, you'll need to submit an app… https://t.co/9OZgSbvl9I",Thu May 20 13:22:34 +0000 2021
@Facebook,"@shebhonest Hi Shebhonest. If you've turned on two-factor authentication, there are several ways you can get your s… https://t.co/HOlqo003wN",Tue May 18 16:02:11 +0000 2021
@Facebook,"Germán S. started @Oaxacanita, a chocolate business in one of the poorest regions of Mexico, as a way to employ loc… https://t.co/5LNGhfYqG4",Fri May 14 20:00:01 +0000 2021
@Facebook,"Sometimes, a check-in can start a positive chain reaction that changes everything. This Mental Health Awareness Mon… https://t.co/9pdFJYFIx5",Fri May 14 17:00:01 +0000 2021
@Facebook,"@marisaberumen Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Wed May 12 20:44:08 +0000 2021
@Facebook,"@VinodSh87922816 Hi there. If you think your account has been disabled, please visit our Help Center for more infor… https://t.co/OrfUKAY7fO",Wed May 12 20:43:18 +0000 2021
@Facebook,"@RohanGorwada Hi there. If you believe your account has been hacked, please visit this Help Center article: https://t.co/MLhGANiXsm. -RA",Wed May 12 19:48:52 +0000 2021
@Facebook,"@StevenW71271625 Thanks for keeping us updated, Steven. We're happy you're in the process of recovering your account. -NDN",Wed May 12 12:21:07 +0000 2021
@Facebook,"@youkayofficial Hi, there. Please visit the Facebook Business Page for assistance with your disabled account. You c… https://t.co/xi0R2qDfwn",Tue May 11 23:34:03 +0000 2021
@Facebook,"Thank you to everyone stepping up to support those affected by the COVID-19 crisis in India. 

You’re making donati… https://t.co/FdCGabIVhr",Tue May 11 22:49:37 +0000 2021
@Facebook,"@StevenW71271625 Hi @StevenW71271625. If you think your account was hacked or taken over by someone else, we can he… https://t.co/l9B1tfBXz3",Tue May 11 12:13:46 +0000 2021
@Facebook,@socialmediafac Thanks for the support! ❤️ -NDN,Tue May 11 12:13:23 +0000 2021
@Facebook,@OhhaiHeather Hi @OhhaiHeather. Thank you for the feedback! If there is something we can do to improve your experie… https://t.co/EduQ6qc67D,Tue May 11 12:12:59 +0000 2021
@Facebook,"@MoreOm16 Hi there. If you think your account has been disabled, please visit our Help Center for more information:… https://t.co/jpZmQvzZ38",Mon May 10 17:53:04 +0000 2021
@Facebook,"@DeadlixstCxtch Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Mon May 10 17:51:44 +0000 2021
@Facebook,A year of resilience in the face of loss—watch Shoshana's story for Mental Health Awareness Month. https://t.co/emiikdfuQ7,Sat May 08 18:02:56 +0000 2021
@Facebook,"Age is but a number for Joan M. At 75, she’s flexing over 1 million @instagram followers and inspiring others with… https://t.co/J5ZQCaEiiZ",Fri May 07 23:00:00 +0000 2021
@Facebook,"For Mental Health Awareness Month we celebrate the power of checking in on loved ones, in a year that’s asked so mu… https://t.co/37KMOc2MRr",Fri May 07 21:34:06 +0000 2021
@Facebook,"@Robertosaro5 Hi there. We understand your concern. For additional support with a disabled account, please visit ou… https://t.co/aNndpJqbYX",Tue May 04 22:58:48 +0000 2021
@Facebook,"The 2021 Facebook Community Accelerator program is here  ✨
 
If selected, you'll get up to $50K in funding, trainin… https://t.co/RFhJR3UR5v",Tue May 04 22:57:01 +0000 2021
@Facebook,"@yunorahul Hi there, if you are having issues recovering your password through your phone number, please find alter… https://t.co/Qu2Ddt1n4d",Tue May 04 22:11:57 +0000 2021
@Facebook,@NokieVillanueva Hi there. If you are having trouble recovering your Facebook account please visit this help center… https://t.co/nu9sNxivaH,Tue May 04 22:04:26 +0000 2021
@Facebook,"@alimansoor047 Hi there, please visit out Help Center request a review of your disabled account form: https://t.co/AvrMnu9un2 - RA",Tue May 04 22:02:56 +0000 2021
